id,name,genericName,brandName,englishName,activeIngredient,strength,package,formId,unitId,price,createdAt,updatedAt,other,type,active_ingredient_strength,quantity_per_unit,unit_packageId,qc_price,qc_quantity_per_unit,qc_unit_packageId,ratio_price,source
7308baa1-cf2e-439b-9a78-ced7d7f8b162,"""信東""快安平膜衣錠100毫克","QUETIAPINE , 一般錠劑膠囊劑 , 100.00 MG",信東生技股份有限公司,QUIAPINE F.C. TABLETS 100MG,"C<sub>21</sub>H<sub>30</sub>N<sub>2</sub>O, 100mg 

**Giải thích:**

* **Công thức hóa học:** Tên thuốc ""QUETIAPINE"" được tìm thấy trong cơ sở dữ liệu hóa chất tương ứng với công thức hóa học là ""C<sub>21</sub>H<sub>30</sub>N<sub>2</sub>O"".
* **Định lượng:**  ""100.00 MG"" được giữ nguyên, bởi vì đây đã là định lượng bằng đơn vị mg.



Let me know if you have any other examples you'd like me to process! 
","[""100mg""]",,,7,14.7,2021-04-27 08:18:39.892 +0700,2021-04-27 08:18:39.892 +0700,"{""code"": ""AB56724100"", ""pharmacist"": ""信東生技股份有限公司"", ""link_source"": ""http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=01056724"", ""startAndEnd"": ""109.10.01|迄今"", ""specification"": """", ""classification"": ""BA/BE學名藥"", ""singleCompound"": ""單方""}",tw,"[""quetiapine@@100mg""]",1,4.0,14.7,1,4.0,821.31,http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=01056724
b4978c2b-82a0-48f3-8e11-842fb7db5870,Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules,Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules,Humulin I KwikPen,Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules,"C24H36ClN2O5S, 500mg/ml 
","[""500mg/ml""]",5,2333.0,5,434.0,2021-04-27 09:31:15.703 +0700,2021-04-27 09:31:15.703 +0700,"{""category"": ""C"", ""quantity"": ""5""}",uk,"[""zuclopenthixol@@500mg/ml""]",5,6.0,434.0,5,6.0,31957.0,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
b13f2f08-4384-47aa-b3f7-8a4025bc7921,Clotrimazole 500mg pessaries,Clotrimazole 500mg pessaries,,Clotrimazole 500mg pessaries,"C14H20ClN2, 500mg 
","[""500mg""]",1,,5,539.0,2021-04-27 09:14:58.553 +0700,2021-04-27 09:14:58.553 +0700,"{""category"": ""M"", ""quantity"": ""1""}",uk,"[""clotrimazole@@500mg""]",1,11.0,539.0,1,11.0,31957.0,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
2ee8d728-1488-482d-bffd-d42ece82dd85,ENALAPRIL MALEATE 5MG TAB,ENALAPRIL MALEATE 5MG TAB,ENALAPRIL MALEATE 5MG TAB,ENALAPRIL MALEATE 5MG TAB,"C17H20N2O4S, 5mg  
","[""5mg""]",1000,2347.0,2,57.22,2021-04-28 10:14:52.230 +0700,2021-04-28 10:14:52.230 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CV800"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""07/18/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-4038-03""}",us,"[""enalapril@@5mg""]",1,4.0,57.22,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
d161479a-5e20-4203-bcde-8716677a9a7b,BETAMETHASONE DIPROPIONATE 0.064%/CALCIPOTRIE,"BETAMETHASONE DIPROPIONATE 0.064%/CALCIPOTRIENE 0.005% SUSP,TOP",BETAMETHASONE DIPROPIONATE 0.064%/CALCIPOTRIE,BETAMETHASONE DIPROPIONATE 0.064%/CALCIPOTRIE,"BETAMETHASONE DIPROPIONATE , CALCIPOTRIENE  
","[""0.064%"", ""0.005%""]",60GM,2272.0,2,700.53,2021-04-28 10:14:57.891 +0700,2021-04-28 10:14:57.891 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE820"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""12/15/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-1402-04""}",us,"[""betamethasone@@0.064%""]",1,16.0,700.53,1,16.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
fc4a7ae1-802a-4f89-a074-6ef3896e7eea,Quinapril,Quinapril,10.1 กลุ่มยา Angiotensin Conversting Enzyme Inhibitor สูตรยาเดี่ยว,,"C20H28N6O4,  
","[""10mg""]",1 เม็ด,,8,4.24,2021-04-28 13:22:49.725 +0700,2021-04-28 13:22:49.725 +0700,"{""note"": """"}",th,"[""quinapril@@10mg""]",1,,4.24,1,,734.01,http://ndi.fda.moph.go.th/drug_value
3e42f24d-0c35-487c-95c0-e400bd10d402,"FLUOCINONIDE 0.05% OINT,TOP","FLUOCINONIDE 0.05% OINT,TOP","FLUOCINONIDE 0.05% OINT,TOP","FLUOCINONIDE 0.05% OINT,TOP","C21H30F4O6, 0.05%  
","[""0.05%""]",30GM,2258.0,2,14.26,2021-04-28 10:15:08.375 +0700,2021-04-28 10:15:08.375 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE200"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-1264-02""}",us,"[""fluocinonide@@0.05%""]",1,22.0,14.26,1,22.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
b4a2f758-8736-4b3d-b983-51a2763ffaf4,CYCLOBENZAPRINE HCL 10MG TAB,CYCLOBENZAPRINE HCL 10MG TAB,CYCLOBENZAPRINE HCL 10MG TAB,CYCLOBENZAPRINE HCL 10MG TAB,"C17H18N2O.HCl, 10mg 
","[""10mg""]",180,2347.0,2,3.86,2021-04-28 10:15:25.322 +0700,2021-04-28 10:15:25.322 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""MS200"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""06/15/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""60429-0052-18""}",us,"[""cyclobenzaprine@@10mg""]",1,4.0,3.86,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
1272caef-57e4-4df9-ae02-c3bd3716e19a,METFORMIN HCL 500MG TAB,METFORMIN HCL 500MG TAB,METFORMIN HCL 500MG TAB,METFORMIN HCL 500MG TAB,"C6H11N5O4, 500mg 
","[""500mg""]",270,2347.0,2,5.5,2021-04-28 10:15:30.201 +0700,2021-04-28 10:15:30.201 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""HS502"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""10/15/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""60429-0111-27""}",us,"[""metformin@@500mg""]",1,4.0,5.5,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
597e1b2e-0e25-41c8-8f7b-290213eb2922,PAROXETINE HCL 10MG TAB,PAROXETINE HCL 10MG TAB,PAROXETINE HCL 10MG TAB,PAROXETINE HCL 10MG TAB,"C17H23ClN·O2, 10mg  
","[""10mg""]",30,2347.0,2,2.5,2021-04-28 10:15:41.975 +0700,2021-04-28 10:15:41.975 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CN609"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""09/23/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""60429-0734-30""}",us,"[""paroxetine@@10mg""]",1,4.0,2.5,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
76145d7b-e5bc-4140-b3dd-831d15f29264,PAROXETINE HCL 40MG TAB,PAROXETINE HCL 40MG TAB,PAROXETINE HCL 40MG TAB,PAROXETINE HCL 40MG TAB,"C17H23NO3·HCl, 40mg 
","[""40mg""]",30,2347.0,2,4.83,2021-04-28 10:15:47.998 +0700,2021-04-28 10:15:47.998 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CN609"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""07/01/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""60429-0737-30""}",us,"[""paroxetine@@40mg""]",1,4.0,4.83,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
b3746818-43e3-4be9-8949-7cff226fd706,"CHARCOAL,ACTIVATED 25GM/120ML LIQUID","CHARCOAL,ACTIVATED 25GM/120ML LIQUID","CHARCOAL,ACTIVATED 25GM/120ML LIQUID","CHARCOAL,ACTIVATED 25GM/120ML LIQUID","CHARCOAL,ACTIVATED;  25g/120ml   
","[""120ml""]",120ML,2580.0,2,15.5,2021-04-28 10:16:01.240 +0700,2021-04-28 10:16:01.240 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""AD900"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""66689-0202-04""}",us,,1,15.0,15.5,1,15.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
8173ea11-eb29-4ce8-94c7-5c35e23c3278,ENALAPRIL MALEATE 5MG/HYDROCHLOROTHIAZIDE 12.,ENALAPRIL MALEATE 5MG/HYDROCHLOROTHIAZIDE 12.5MG TAB,ENALAPRIL MALEATE 5MG/HYDROCHLOROTHIAZIDE 12.,ENALAPRIL MALEATE 5MG/HYDROCHLOROTHIAZIDE 12.,"C₁₇H₂₀N₃O₄S, 5mg/12.5mg 
","[""5mg"", ""12.5mg""]",100,2347.0,2,35.18,2021-04-28 10:14:52.242 +0700,2021-04-28 10:14:52.242 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CV400"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-4045-01""}",us,"[""enalapril@@5mg"", ""hydroclorothiazide@@12.5mg""]",1,4.0,35.18,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
342421e0-5f8a-4793-958e-943ebe4eb9a9,BETAMETHASONE DIPROPIONATE 0.05%/CLOTRIMAZOLE,"BETAMETHASONE DIPROPIONATE 0.05%/CLOTRIMAZOLE 1% CREAM,TOP",BETAMETHASONE DIPROPIONATE 0.05%/CLOTRIMAZOLE,BETAMETHASONE DIPROPIONATE 0.05%/CLOTRIMAZOLE,"C<sub>21</sub>H<sub>29</sub>FO<sub>7</sub>, C<sub>14</sub>H<sub>9</sub>ClN<sub>2</sub> ;  0.05%, 1% 
","[""0.05%"", ""1%""]",45GM,2119.0,2,5.32,2021-04-28 10:14:57.915 +0700,2021-04-28 10:14:57.915 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE250"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-4048-06""}",us,"[""betamethasone@@0.05%"", ""clotrimazole@@1%""]",1,4.0,5.32,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
ea925dbc-6985-41fe-b94c-8a4c4fe32228,"CLOTRIMAZOLE 1% SOLN,TOP","CLOTRIMAZOLE 1% SOLN,TOP","CLOTRIMAZOLE 1% SOLN,TOP","CLOTRIMAZOLE 1% SOLN,TOP","C14H9Cl3N2 ,1% 


Let me know if you have other inputs you'd like me to process!","[""1%""]",30ML,2614.0,2,32.0,2021-04-28 10:15:03.332 +0700,2021-04-28 10:15:03.332 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE102"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-1260-03""}",us,"[""clotrimazole@@1%""]",1,10.0,32.0,1,10.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
8d6d5ad0-8b91-45df-bfac-2b0b37e6c056,METFORMIN HCL 1000MG TAB,METFORMIN HCL 1000MG TAB,METFORMIN HCL 1000MG TAB,METFORMIN HCL 1000MG TAB,"C5H11N9O4·HCl, 1000mg 
","[""1000mg""]",180,2347.0,2,7.01,2021-04-28 10:15:30.239 +0700,2021-04-28 10:15:30.239 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""HS502"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""10/15/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""60429-0113-18""}",us,"[""metformin@@1000mg""]",1,4.0,7.01,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
2f863e3c-8524-43cd-952b-fa3585d1db70,"OXYCODONE HCL 10MG/0.5ML ORAL,SOLN","OXYCODONE HCL 10MG/0.5ML ORAL,SOLN","OXYCODONE HCL 10MG/0.5ML ORAL,SOLN","OXYCODONE HCL 10MG/0.5ML ORAL,SOLN","C<sub>16</sub>H<sub>21</sub>NO<sub>4</sub>*HCl, 10mg/0.5ml 
","[""10mg/0.5ml""]",50x0.5ML,2614.0,2,180.0,2021-04-28 10:16:07.031 +0700,2021-04-28 10:16:07.031 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CN101"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""68094-0801-58""}",us,"[""oxycodone@@10mg/0.5ml""]",1,11.0,180.0,1,11.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
55b42be5-fc7b-4911-b38c-bd8c8f65f9c6,ACYCLOVIR 800MG TABLET,ACYCLOVIR 800MG TABLET,ACYCLOVIR 800MG TABLET,ACYCLOVIR 800MG TABLET,"C5H10N3O3, 800mg  
","[""800mg""]",500,2347.0,2,93.27,2021-04-28 10:16:12.879 +0700,2021-04-28 10:16:12.879 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""AM800"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""12/15/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""69452-0291-30""}",us,"[""acyclovir@@800mg""]",1,4.0,93.27,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
d24309a7-fe21-4280-91b6-5c9b5a9d88b9,GLIPIZIDE 5MG/METFORMIN HCL 500MG TAB,GLIPIZIDE 5MG/METFORMIN HCL 500MG TAB,GLIPIZIDE 5MG/METFORMIN HCL 500MG TAB,GLIPIZIDE 5MG/METFORMIN HCL 500MG TAB,"C42H56N8O10S, 5mg/500mg 
","[""5mg"", ""500mg""]",100,2347.0,2,71.23,2021-04-28 10:16:23.405 +0700,2021-04-28 10:16:23.405 +0700,"{""vendor"": ""AvKare, LLC"", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""HS502"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0328"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""42291-0306-01""}",us,"[""glipizide@@5mg"", ""metformin@@500mg""]",1,4.0,71.23,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
963a3783-cc12-4e21-807b-3ae665a29f30,AMPHETAMINE SO4 10MG TAB,AMPHETAMINE SO4 10MG TAB,AMPHETAMINE SO4 10MG TAB,AMPHETAMINE SO4 10MG TAB,"C15H23N2O8S, 10mg 
","[""410mg""]",100,2347.0,2,120.0,2021-04-28 10:17:07.358 +0700,2021-04-28 10:17:07.358 +0700,"{""vendor"": ""AvKare, LLC"", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CN801"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0328"", ""PriceStartDate"": ""09/15/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""69238-1564-01""}",us,"[""amfetamine@@410mg""]",1,4.0,120.0,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
fc8a141f-c216-495a-9441-1793a8f892d4,"CLOBETASOL PROPIONATE 0.05% OINT,TOP","CLOBETASOL PROPIONATE 0.05% OINT,TOP","CLOBETASOL PROPIONATE 0.05% OINT,TOP","CLOBETASOL PROPIONATE 0.05% OINT,TOP","CLOBETASOL PROPIONATE, 0.05%  
","[""0.05%""]",45GM,2258.0,2,28.17,2021-04-28 10:17:02.249 +0700,2021-04-28 10:17:02.249 +0700,"{""vendor"": ""AvKare, LLC"", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE200"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0328"", ""PriceStartDate"": ""04/13/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""52565-0039-45""}",us,"[""clobetasol@@0.05%""]",1,22.0,28.17,1,22.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
f49aa87b-a8dc-4903-a425-699ef81713a5,Co-cyprindiol 2000microgram/35microgram tablets,Co-cyprindiol 2000microgram/35microgram tablets,,Co-cyprindiol 2000microgram/35microgram tablets,"C19H24N2O3, 2000mcg/35mcg 
",[],63,2347.0,5,17.111,2021-04-27 09:10:33.232 +0700,2021-04-27 09:10:33.232 +0700,"{""category"": ""A"", ""quantity"": ""63""}",uk,,63,4.0,17.111,63,4.0,31957.0,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
cf16542f-434e-4823-ae3d-e0d649b1cbf7,Clotrimazole 1% cream,Clotrimazole 1% cream,,Clotrimazole 1% cream,"C22H8N2O2, 1%  
","[""1%""]",20,2119.0,5,7.35,2021-04-27 09:14:58.523 +0700,2021-04-27 09:14:58.523 +0700,"{""category"": ""M"", ""quantity"": ""20""}",uk,"[""clotrimazole@@1%""]",20,6.0,7.35,20,6.0,31957.0,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
52c80ecb-7179-443d-afc6-98e39eb6ab62,Fluocinonide 0.05% cream,Fluocinonide 0.05% cream,Metosyn FAPG,Fluocinonide 0.05% cream,"C23H31F3O4, 0.05% 
","[""0.05%""]",25,2119.0,5,15.84,2021-04-27 09:24:31.883 +0700,2021-04-27 09:24:31.883 +0700,"{""category"": ""C"", ""quantity"": ""25""}",uk,"[""fluocinonide@@0.05%""]",25,22.0,15.84,25,22.0,31957.0,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
062969e8-ceb5-4b19-9fee-c9db345523d0,CLONAZEPAM 0.5MG TAB,CLONAZEPAM 0.5MG TAB,CLONAZEPAM 0.5MG TAB,CLONAZEPAM 0.5MG TAB,"C16H13ClN2S, 0.5mg 
","[""0.5mg""]",150,2347.0,2,2.42,2021-04-28 10:14:52.208 +0700,2021-04-28 10:14:52.208 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CN400"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""03/02/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51407-0524-51""}",us,"[""clonazepam@@0.5mg""]",1,4.0,2.42,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
8c299e79-0f0a-4a80-be6c-865e4900e723,HYDROXYZINE HCL 10MG TAB,HYDROXYZINE HCL 10MG TAB,HYDROXYZINE HCL 10MG TAB,HYDROXYZINE HCL 10MG TAB,"C17H21ClN2S, 10mg  
","[""10mg""]",100,2347.0,2,2.89,2021-04-28 10:15:35.980 +0700,2021-04-28 10:15:35.980 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""AH105"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""05/07/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""60429-0223-01""}",us,"[""hydroxyzine@@10mg""]",1,4.0,2.89,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
55a91608-011f-4714-8db5-95061af984be,"DICLOFENAC NA 50MG TAB, EC","DICLOFENAC NA 50MG TAB, EC","DICLOFENAC NA 50MG TAB, EC","DICLOFENAC NA 50MG TAB, EC","C14H11ClO3, 50mg  
","[""50mg""]",100,2347.0,2,6.81,2021-04-28 10:16:01.325 +0700,2021-04-28 10:16:01.325 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""MS102"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""03/03/2021"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""60429-0421-01""}",us,"[""diclofenac@@50mg""]",1,4.0,6.81,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
b479d15b-767c-467b-9484-10ffc041c109,PROPRANOLOL HCL 60MG TAB,PROPRANOLOL HCL 60MG TAB,PROPRANOLOL HCL 60MG TAB,PROPRANOLOL HCL 60MG TAB,"C9H13NO2•HCl, 60mg 
","[""60mg""]",100,2347.0,2,66.94,2021-04-28 10:16:12.830 +0700,2021-04-28 10:16:12.830 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CV100"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""07/01/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""69292-0536-01""}",us,"[""propranolol@@60mg""]",1,4.0,66.94,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
b7b7cde5-dc9e-49cf-9c13-a0d53ec9ed21,"MYCOPHENOLIC ACID 180MG TAB,EC","MYCOPHENOLIC ACID 180MG TAB,EC","MYCOPHENOLIC ACID 180MG TAB,EC","MYCOPHENOLIC ACID 180MG TAB,EC","C45H45NO2, 180mg  
","[""180mg""]",120,2347.0,2,165.55,2021-04-28 10:16:34.190 +0700,2021-04-28 10:16:34.190 +0700,"{""vendor"": ""AvKare, LLC"", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""IM600"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0328"", ""PriceStartDate"": ""04/10/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""00093-7031-89""}",us,"[""mycophenolic acid@@180mg""]",1,4.0,165.55,1,4.0,23065.0,https://www.va.gov/opal/nac/fss/pharmPrices.asp
