id,name,typePrice,declarationDate,petition,activeIngredient,strength,registerCode,form,package,unit,price,priceCIF,company,decisionCode,priceTotal,class,manufactureCounty,createdAt,updatedAt
7761baef-3084-40c8-bc17-1f7b8aeea8d6,Weldogyl,KK trong nước,2020-09-08T10:58:20.903+07:00,3539e/QLD-GT,Spiramycin (tương ứng 750.000 IU) 183mg; Metronidazole 125mg,"183mg, 125mg",VD-33972-19,Viên nén bao phim,Hộp 02 vỉ x 10 viên,Viên,2060.0,,Công ty TNHH Sản xuất Thương mại Dược phẩm Thành Nam,,,,Việt Nam,0001-01-01 18:57:29.097 +0700,0001-01-01 18:57:29.097 +0700
4c8de614-7d3f-4b8b-af9c-66db705974a2,Bivige,KK trong nước,2020-08-31T14:15:14.033+07:00,3451e/QLD-GT,Gemfibrozil 600mg,600mg,VD-34042-20,Viên nén bao phim,"Hộp 3 vỉ, 6 vỉ (nhôm-PVC hoặc nhôm-nhôm) x 10 viên",Viên,5000.0,,Công ty TNHH BRV Healthcare,,,,,0001-01-01 18:57:29.097 +0700,0001-01-01 18:57:29.097 +0700
8f6d511f-d2de-4d7c-bba3-d2304a88358d,Orlistat RVN 120,KK trong nước,2020-07-28T14:04:50.627+07:00,,Orlistat (dưới dạng Orlistat pellet 50%) 120mg,120mg,VD-34431-20,Viên nang cứng,Hộp 3 vỉ x 10 viên,viên,19260.0,,Công ty Roussel Việt Nam,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
34be7ff9-2ad3-4d11-99cc-bb4b2488d611,Motuzen,KK trong nước,2020-08-28T11:11:33.42+07:00,,"Cao khô Cardus marianus (tương đương với Silymarin 70 mg, 30 mg silybin) 100 mg",100 mg,VD-34218-20,Viên nang mềm,"Hộp 3 vỉ, 6 vỉ, 10 vỉ x 10 viên; Chai 100 viên, 200 viên, 500 viên",viên,5500.0,,Công ty cổ phần Dược phẩm Phương Đông,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
93f6b14b-2a5e-489a-a827-f83b503736f1,Alclave Tablets 625mg,KK nhập khẩu,2012-07-09T16:21:14+07:00,,"Amoxicillin Trihydrate, Clavulanat Postassium tương đương Amoxicillin 500mg/Clavulanic Acid 125mg",,VN-8235-09,,Hộp 2 vỉ x 7 Viên (vỉ nhôm-nhôm),Viên,6349.0,,"Công ty TNHH MTV Dược phẩm Trung ương II
CODUPHA",,,,India,0001-01-01 19:02:40.765 +0700,0001-01-01 19:02:40.765 +0700
5fcb9fba-9878-4fea-810f-ef8b7b3353c7,SM.Cephalexin 500,KK trong nước,2020-06-29T17:56:22.26+07:00,,Cephalexin (dưới dạng Cephalexin monohydrat) 500 mg,500 mg,VD-34375-20,Viên nén phân tán,Hộp 10 vỉ x 10 viên,viên,3200.0,,Công ty cổ phần dược phẩm Hà Tây,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
6c8c1ba2-123f-4b3a-b425-1647822f1088,Envix 3,KK trong nước,2019-04-25T00:00:00+07:00,,Ivermectin 3mg,3mg,VD-32325-19,,Hộp 1 vỉ x 4 viên,Viên,45000.0,,Công ty Liên doanh Meyer- BPC,,,,Việt Nam,0001-01-01 18:57:32.000 +0700,0001-01-01 18:57:32.000 +0700
ad9504f4-60a0-4ed3-92c6-070f6d56942d,SM.Amoxicillin 500,KK trong nước,2020-06-29T17:56:22.21+07:00,,Amoxicilin (dưới dạng Amoxicilin trihydrat) 500 mg,500 mg,VD-34374-20,Viên nén phân tán,Hộp 10 vỉ x 10 viên,viên,2380.0,,Công ty cổ phần dược phẩm Hà Tây,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
3e1bd5c7-e5d8-4d37-b611-79902afef705,SM.Cefadroxil 250,KK trong nước,2020-06-29T17:56:22.26+07:00,,Cefadroxil (dưới dạng Cefadroxil monohydrat) 250 mg,250 mg,VD-34553-20,Viên nén phân tán,Hộp 10 vỉ x 10 viên,viên,2300.0,,Công ty cổ phần dược phẩm Hà Tây,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
3b8b0f66-65cb-4c46-bb03-9317762e8257,SM.Cefadroxil 500,KK trong nước,2020-06-29T17:56:22.26+07:00,,Cefadroxil (dưới dạng Cefadroxil monohydrat) 500 mg,500 mg,VD-34554-20,Viên nén phân tán,Hộp 10 vỉ x 10 viên,viên,3750.0,,Công ty cổ phần dược phẩm Hà Tây,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
7ed78a94-9f2d-4343-bff1-a7b1f16ff3d2,Piracetam,KKL trong nước,2011-01-07T00:00:00+07:00,,,,,,,viên,345.0,,Công ty CP Traphaco,,,,,0001-01-01 18:57:38.501 +0700,0001-01-01 18:57:38.501 +0700
a2de9996-6bd9-4c82-845f-3c2dcf9244f8,Cefcenat 250,KK trong nước,2020-08-27T16:50:01.68+07:00,,Cefuroxim (dưới dạng Cefuroxim axetil) 250mg,250mg,VD-33559-19,Viên nén bao phim,Hộp 5 vỉ x 10 viên,Viên,5777.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
e69a2de3-d40a-4a5d-bd96-e393fa9ed1d8,Dextromethorphan 15mg,KK trong nước,2020-08-27T16:49:54.343+07:00,3419e/QLD-GT,Dextromethorphan hydrobromid 15mg,15mg,VD-31917-19,Viên nén  bao phim,Chai 180 viên,Viên,545.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
d0de0651-c392-4898-aa93-01b1c9821828,Cefcenat 250,KK trong nước,2020-08-27T16:49:54.333+07:00,,Cefuroxim (dưới dạng Cefuroxim axetil) 250mg,250mg,VD-33559-19,Viên nén bao phim,Hộp 3 vỉ x 5 viên,Viên,6168.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
0c17e4f5-84c1-48dd-986a-44c579dd0c04,Clarithromycin 500mg,KK trong nước,2020-08-27T16:49:54.333+07:00,3418e/QLD-GT,Clarithromycin 500mg,500mg,VD-33561-19,Viên nén bao phim,Hộp 10 vỉ x 10 viên,Viên,7534.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
a5033814-4867-429e-a90b-bc9dee399a7d,Cefcenat 250,KK trong nước,2020-08-27T16:48:51.527+07:00,,Cefuroxim (dưới dạng Cefuroxim axetil) 250mg,250mg,VD-33559-19,Viên nén bao phim,Hộp 2 vỉ x 5 viên,Viên,6206.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
76724b46-61fe-49c5-8429-a2fde6941ef6,Đại tràng bảo dược,KK trong nước,2020-08-27T16:48:51.39+07:00,3410e/QLD-GT,"Cao khô Hoàng liên tỷ lệ 1/4,5 (tương đương Hoàng liên 800mg) 178mg; Bột Mộc hương 200mg","178mg, 200mg",VD-33563-19,Viên nang cứng,Hộp 5 vỉ (Alu-Alu) x 10 viên,Viên,5810.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
bea6f582-66a6-4f2d-9726-7404c16d771a,Roxithromycin 150mg,KK trong nước,2020-08-27T16:48:51.39+07:00,3411e/QLD-GT,Roxithromycin 150mg,150mg,VD-31920-19,Viên nén  bao phim,Hộp 10 vỉ (vỉ Alu-Alu) x 10 viên,Viên,1768.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
8e9aad40-96d1-4034-aaf9-5b0c3ec728e4,Cefditoren 200,KK trong nước,2020-08-27T16:48:51.393+07:00,3412e/QLD-GT,Cefditoren (dưới dạng Cefditoren Pivoxil) 200mg,200mg,VD-33560-19,Viên nén  bao phim,Hộp 3 vỉ x 10 viên,Viên,29218.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
deb3292f-c07d-4457-a290-094a3a49b61e,Cefditoren 200,KK trong nước,2020-08-27T16:48:51.393+07:00,3413e/QLD-GT,Cefditoren (dưới dạng Cefditoren Pivoxil) 200mg,200mg,VD-33560-19,Viên nén  bao phim,Hộp 10 vỉ x 10 viên,Viên,29173.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
e7fc3c77-ca26-49bf-854c-af88c294d02f,Roxithromycin 150mg,KK trong nước,2020-08-27T16:48:51.393+07:00,3414e/QLD-GT,Roxithromycin 150mg,150mg,VD-31920-19,Viên nén  bao phim,Hộp 2 vỉ (vỉ Alu-Alu) x 10 viên,Viên,1821.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
54659f16-19d9-4528-919c-f7815df8f7f4,Acetylcystein 200mg,KK trong nước,2020-08-27T16:48:51.39+07:00,3415e/QLD-GT,Acetylcystein 200mg,200mg,VD-31912-19,Viên nang cứng,Chai 100 viên,Viên,1046.0,,Công ty cổ phần dược phẩm Tipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
ff705902-62c0-479f-9ec4-29416666cea2,A.T Urea 20%,KK trong nước,2020-08-31T09:49:46.653+07:00,,Mỗi lọ 10g kem bôi da chứa Urea 2 g,"2000mg  
",VD-33398-19,Kem bôi da,Hộp 1 tuýp 20g,Tuýp,54000.0,,Công ty Cổ phần Dược phẩm An Thiên,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
8da1d8ff-6c4d-414a-8839-8002f8d5ea6c,Gelacmeigel,KK trong nước,2020-08-31T14:15:14.07+07:00,,Mỗi 15 g chứa: Metronidazol 150mg,150mg,VD-28279-17,Gel bôi da,Hộp 1 tuýp 30 gam,Tuýp,31500.0,,Công ty Cổ phần Dược Medipharco,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
f9fdd790-2a2a-40e4-a335-c0cfbbf9e48c,Hagimox capsules,KK trong nước,2020-08-31T14:15:14.033+07:00,3449e/QLD-GT,Amoxicilin (dưới dạng Amoxicilin trihydrat) 500 mg,500mg,VD-24602-16,Viên nang cứng (đỏ-cam),Hộp 10 vỉ x 10 viên,Viên,1890.0,,Công ty cổ phần Dược Hậu Giang,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
026fb2d2-d00d-4fd7-a14b-78c2ccc67522,Vincestad 10,KK trong nước,2020-07-22T17:07:37.233+07:00,,Vinpocetin 10mg,10mg,VD-34467-20,Viên nén,"Hộp 3 vỉ, hộp 6 vỉ x 10 viên; Hộp 2 vỉ x 14 viên",Viên,4700.0,,Công Ty TNHH Liên Doanh  Stellapharm - Chi nhánh 1,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
7f841ab0-4602-41c3-abff-4c152fa073f0,Lefeilin,KK trong nước,2020-08-26T16:07:13.883+07:00,3388e/QLD-GT,Nicergolin 10 mg,10 mg,VD-34193-20,Viên nang cứng,"Hộp 3 vỉ, 6 vỉ x 10 viên",Viên,8000.0,,Công ty cổ phần dược phẩm Me Di Sun,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
433acb9c-a773-4875-8471-9490df1630d7,Fedestar 80,KK trong nước,2020-08-26T17:25:43.72+07:00,3403e/QLD-GT,Febuxostat 80mg,80mg,VD3-45-20,Viên nén bao phim,"Hộp 3 vỉ, 10 vỉ x 10 viên",viên,14000.0,,Công ty Cổ phần Dược phẩm Generic,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
f76d53f1-8ae7-4940-b7ee-72725d5f2a87,Dofergan,KK trong nước,2020-08-21T14:08:55.973+07:00,,Paracetamol 500mg,500mg,VD-34034-20,Viên nén bao phim,"Hộp 10 vỉ x 10 viên; Lọ 200 viên, 500 viên",viên,1800.0,,Công ty Dược phẩm và Thương mại Phương Đông-(TNHH),,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
f1a3bb22-3f3d-4b0b-a8db-ca011c967a24,Jumiop-Tyrothri,KK trong nước,2020-08-21T14:08:56.053+07:00,3344e/QLD-GT,Tyrothricin 1mg; Benzocain 5mg,"1mg, 5mg",VD-34402-20,Viên ngậm,"Hộp 02 vỉ, 05 vỉ, 10 vỉ x 10 viên",Viên,2500.0,,Công ty Dược phẩm và Thương mại Phương Đông-(TNHH),,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
7bbb254a-524c-4d7c-91bb-ec31306bcf9c,Phabadarin 140,KK trong nước,2020-08-20T10:36:50.46+07:00,,Silymarin 140mg,140mg,VD-34267-20,Viên nang cứng,Hộp 3 vỉ x 10 viên (Nhôm-PVC),Viên,6000.0,,Công ty Cổ phần Dược phẩm trung ương I - Pharbaco,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
50179071-6b73-421e-87cb-2b26d44a594d,Tuspress,KK trong nước,2020-08-20T10:36:50.497+07:00,,"Mỗi chai 60ml chứa: Oxomemazin 19,8mg; Guaifenesin 399,6mg","19,8mg, 399,6mg",VD-31814-19,Si rô,Hộp 1 chai 60ml,Chai,30000.0,,Công ty Cổ phần Dược phẩm OPV,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
bd3e16bb-42db-436f-98d7-bc810c7cbaf8,Etoxia,KK trong nước,2020-08-20T10:36:50.593+07:00,,Etoricoxib 30mg,30mg,VD-34503-20,Viên nén bao phim,Hộp 03 vỉ x 10 viên,viên,4000.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
7e9c6f0d-8228-4ea4-842d-e777d13588d1,Etoxia,KK trong nước,2020-08-20T10:36:50.593+07:00,,Etoricoxib 90mg,90mg,VD-34505-20,Viên nén bao phim,Hộp 03 vỉ x 10 viên,Viên,9000.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
ee77c6a4-5347-4650-bc92-ac9c2dc702fb,A.T Calmax 500,KK trong nước,2020-08-20T10:36:50.46+07:00,,Calci lactat pentahydrat,500mg/10ml,VD-24726-16,Dung dịch uống,"Hộp 20 gói, 30 gói, 50 gói x 10 ml",Gói,4500.0,,Công ty Cổ phần Dược phẩm An Thiên,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
b8dc7eb7-4532-4e2b-943f-48e987419846,SaViPamol Day,KK trong nước,2020-03-04T17:26:48.073+07:00,,Paracetamol 500mg; Dextromethorphan hydrobromid 15mg; Guaifenesin 200mg; Phenylephrin hydroclorid 10mg,Paracetamol 500 mg   Guaifenesin 200 mg Dextromethorphan HBr 15 mg Phenylephrine HCl 10 mg,VD-25273-16,Viên nén bao phim,"Hộp 10 vỉ x 10 viên, Hộp 2 túi x 5 vỉ x 10 viên",Viên,1470.0,,Công ty cổ phần dược phẩm SaVi,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
429d8628-9198-4db3-8aee-1a85af303f8d,Robphemin,KK trong nước,2020-08-21T14:08:56.053+07:00,,Clorpheniramin maleat 4mg,4mg,VD-33815-19,Viên nén,"Hộp 10 vỉ x 20 viên; Lọ 200 viên, 1000 viên",viên,1000.0,,Công ty Dược phẩm và Thương mại Phương Đông-(TNHH),,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
20bd9bce-bc86-42c4-b30a-34545d1ec4ee,Robphemin,KK trong nước,2020-08-21T14:08:56.047+07:00,3341e/QLD-GT,Clorpheniramin maleat 4mg,4mg,VD-33816-19,Viên nén bao phim,Hộp 10 vỉ x 10 viên; Lọ 200 viên,Viên,1500.0,,Công ty Dược phẩm và Thương mại Phương Đông-(TNHH),,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
1f2120bd-4f06-483f-beeb-f0f219b91c8f,Lorexdyle,KK trong nước,2020-08-21T14:08:56.047+07:00,,Loratadin 10mg,10mg,VD-34403-20,Viên nén,"Hộp 02 vỉ, 10 vỉ x 10 viên",Viên,1300.0,,Công ty Dược phẩm và Thương mại Phương Đông-(TNHH),,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
a12f01c5-dc41-4ba0-897e-87ce8b5fdade,Metodex SPS,KK trong nước,2020-08-12T09:20:41.587+07:00,,Mỗi 5 ml chứa: Tobramycin 15mg; Dexamethason 5mg,,VD-23881-15,Hỗn dịch nhỏ mắt,Hộp 1 lọ 7 ml,Hộp,40000.0,,Công ty cổ phần tập đoàn Merap,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
045944ae-532c-4fdb-994b-59ac467d8fd4,Ginkophil,KK trong nước,2020-05-20T08:30:00.33+07:00,,Cao khô lá bạch quả (hàm lượng Ginkgo flavonol glycosid toàn phần 24%) 40mg;,40mg,VD-33940-19,Viên nang mềm,"Hộp 12 vỉ x 5 viên; Hộp 6 vỉ, 10 vỉ x 10 viên",viên,3800.0,,Công ty TNHH Phil Inter Pharma,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
0823a3a7-a679-47ca-9919-b47581a16f7f,A. T Ambroxol,KK trong nước,2020-08-26T16:36:37.12+07:00,,Mỗi 5ml chứa Ambroxol (dưới dạng Ambroxol HCl) 30mg,30mg/5ml,VD-24125-16,Dung dịch uống,"Hộp 20 gói, hộp 30 gói, hộp 50 gói x 5ml",Gói,6000.0,,Công ty Cổ phần Dược phẩm An Thiên,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
cbf709f3-007a-4446-bea3-e7c313311507,Amsurvit-C 1000,KK trong nước,2020-02-13T09:17:20.967+07:00,,Acid Ascorbic (Vitamin C) 1000mg ,1000 mg,VD-33526-19,Viên nén sủi bọt,Hộp 01 tuýp x 10 viên,Viên,3260.0,,Công ty cổ phần dược phẩm SaVi,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
64138086-2049-46a3-b709-3b2ad537fd30,Cetecocetadin,KK trong nước,2020-08-26T10:56:59.05+07:00,3374e/QLD-GT,Mỗi 100ml chứa: Povidon iodin 1g,,VS-4956-16,Nước súc miệng,Lọ 250ml,Lọ,55000.0,,Công ty cổ phần dược trung ương 3,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
26a6dd86-07cf-45d6-b6b2-633c76bf36c1,Cetecocetadin,KK trong nước,2020-08-26T10:56:59.053+07:00,3371e/QLD-GT,Mỗi 100ml chứa: Povidon iodin 1g,,VS-4956-16,Nước súc miệng,Lọ 120ml,Lọ,40000.0,,Công ty cổ phần dược trung ương 3,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
087e3bc3-7e16-43a8-981f-a767f28cabed,Cetecocetadin,KK trong nước,2020-08-26T10:56:59.05+07:00,3375e/QLD-GT,Mỗi 100ml chứa: Povidon iodin 1g,,VS-4956-16,Nước súc miệng,Lọ 100ml,Lọ,35000.0,,Công ty cổ phần dược trung ương 3,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
ace6d9d9-cd7d-4413-b435-b5e7b768293e,Cetecocetadin,KK trong nước,2020-08-26T10:56:59.05+07:00,3376e/QLD-GT,Mỗi 100ml chứa: Povidon iodin 1g,,VS-4956-16,Nước súc miệng,Lọ 60ml,Lọ,27000.0,,Công ty cổ phần dược trung ương 3,,,,Việt Nam,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
5248a95a-b8ac-4b9e-bef9-5feb6a6cf96c,Etoxia,KK trong nước,2020-08-20T10:36:50.627+07:00,3321e/QLD-GT,Etoricoxib 60mg,60mg,VD-34504-20,Viên nén bao phim,Hộp 03 vỉ x 10 viên,viên,6800.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
ff56e851-b9e2-48f5-9c75-de51aa918c7e,Levofloxacin 250,KK trong nước,2020-08-20T10:36:56.9+07:00,,Levofloxacin (dưới dạng Levofloxacin hemihydrate) 250mg,250mg,VD-34507-20,Viên nén bao phim,Hộp 10 vỉ x 10 viên,Viên,6900.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
d00d76de-1aea-452d-9010-74ec11a3fc60,Rilpirant,KK trong nước,2020-08-20T10:36:56.907+07:00,3324e/QLD-GT,Rilpivirine (dưới dạng Rilpivirine hydrochloride) 25mg,25mg,VD-34510-20,Viên nén bao phim,Hộp 01 chai 30 viên,Viên,31500.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
f615d0ea-a685-41f1-aa57-f4be0441c867,Levofloxacin 500,KK trong nước,2020-08-20T10:36:56.91+07:00,,Levofloxacin (dưới dạng Levofloxacin hemihydrate) 500mg,500mg,VD-34508-20,Viên nén bao phim,Hộp 03 vỉ x 10 viên,Viên,9900.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
43f6d585-9bf0-47d6-a706-0d2dc98b481f,Heragaba,KK trong nước,2020-08-20T10:36:56.923+07:00,,Gabapentin 600mg,600mg,VD-34506-20,Viên nang cứng,Hộp 10 vỉ x 10 viên,Viên,9000.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
66355c2a-4bfa-4a86-99c4-c54fad62513e,Celegesis,KK trong nước,2020-08-20T10:36:57.03+07:00,,Celecoxib 200 mg,200 mg,VD-34501-20,Viên nang cứng,Hộp 6 vỉ x 10 viên,Viên,6000.0,,Công ty TNHH sinh dược phẩm Hera,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
2613cabe-62f5-4dcf-94ac-edea78a2452e,Dongdo Newgynan,KK trong nước,2020-08-17T09:35:22.217+07:00,,Neomycin sulfat 65.000 IU; Nystatin 100.000 IU; Metronidazol 500mg,"65.000 IU, 100.000 IU, 500mg",VD-34007-20,Viên nén đặt âm đạo,Hộp 1 vỉ x 5 viên; Hộp 2 vỉ x 5 viên,Viên,4500.0,,Công ty Cổ phần Dược phẩm trung ương I - Pharbaco,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
01e83790-e6ce-4aeb-8108-4b134b62ec7a,Apigel-Plus,KK trong nước,2020-07-09T14:52:29.377+07:00,,Mỗi ml chứa: Nhôm hydroxyd 80mg ; Magnesi hydroxyd  80mg ; Simethicon 8mg,"80mg , 80mg , 8mg",VD-33983-20,Hỗn dịch uống,"Hộp 20 gói, 30 gói, 50 gói x 10ml",Gói,4100.0,,Công ty cổ phần dược Apimed,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
45e55889-3ff2-43e2-b287-cc3e571583d3,Sun-toracin 60mg/50ml,KK trong nước,2020-08-13T10:30:40.507+07:00,,Tobramycin (dưới dạng Tobramycin sulfat) 60mg/50ml,60mg/50ml,VD-34491-20,Dung dịch tiêm truyền,Hộp 1 túi x 50ml; Hộp 1 chai x 50 ml,Túi,55000.0,,CÔNG TY TNHH DƯỢC PHẨM ALLOMED,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
7dab36f7-726a-4d97-bf54-dc14500f920a,Melrod 16 mg,KK trong nước,2020-08-13T10:30:40.507+07:00,3233e/QLD-GT,Methylprednisolon 16mg,16mg,VD-34309-20,Viên nén,"Hộp 3 vỉ, 5 vỉ, 10 vỉ x 10 viên, Lọ 100 viên, 200 viên, 300 viên, 500 viên",viên,4000.0,,Công ty cổ phần dược Phúc Vinh,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
701d5a28-055a-401a-b1d3-5314720cad69,Sun-toracin 60mg/50ml,KK trong nước,2020-08-13T10:30:40.507+07:00,,Tobramycin (dưới dạng Tobramycin sulfat) 60mg/50ml,60mg/50ml,VD-34491-20,Dung dịch tiêm truyền,Hộp 1 túi x 50ml; Hộp 1 chai x 50 ml,Chai,55000.0,,CÔNG TY TNHH DƯỢC PHẨM ALLOMED,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
10593556-156a-4561-aa5c-155843136c1a,Diacerein 50 mg,KK trong nước,2020-08-13T10:30:40.507+07:00,,Diacerein 50 mg,50 mg,VD-34014-20,Viên nang cứng,"Hộp 3 vỉ, 5 vỉ, 10 vỉ x 10 viên",viên,8000.0,,Công ty cổ phần dược Phúc Vinh,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
405d562c-f836-485d-83a4-fe889e1c4072,Morituis,KK trong nước,2019-04-24T00:00:00+07:00,,Pregabalin 75mg,,VD-19664-13,,Hộp 84 viên,Viên,4500.0,,Công ty cổ phần dược phẩm Đạt Vi Phú,,,,,0001-01-01 18:57:32.000 +0700,0001-01-01 18:57:32.000 +0700
467b654d-515c-4ef4-b97b-068d99eace29,Mylosulprid 100,KK trong nước,2020-06-29T17:56:29.21+07:00,,Levosulpirid 100mg,100mg,VD-34428-20,Viên nén,"Hộp 03 vỉ, 10 vỉ x 10 viên",Viên,6800.0,,Công ty Liên doanh Meyer-BPC,,,,Việt Nam,0001-01-01 18:57:29.660 +0700,0001-01-01 18:57:29.660 +0700
220371b4-3edd-476a-88a9-b130930db5ec,Bometan,KK trong nước,2020-08-13T10:30:47.917+07:00,3237e/QLD-GT,"Mỗi g chứa: Cacipotriol (dưới dạng calcipotriol monohydrat 52,2mcg) 50mcg; Betamethason (dưới dạng Betamethason dipropionat 0,643mg) 0,5mg","50mcg, 0,5mg",VD-34154-20,Thuốc mỡ,Tuýp 30g. Hộp 1 tuýp,Tuýp,330000.0,,Công ty cổ phần Dược phẩm CPC1 Hà Nội,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
7dd0dc73-2977-4983-9920-b110a15019d7,Bometan,KK trong nước,2020-08-13T10:30:47.923+07:00,,"Mỗi g chứa: Cacipotriol (dưới dạng calcipotriol monohydrat 52,2mcg) 50mcg; Betamethason (dưới dạng Betamethason dipropionat 0,643mg) 0,5mg","50mcg, 0,5mg",VD-34154-20,Thuốc mỡ,Tuýp 10g. Hộp 1 tuýp,Tuýp,150000.0,,Công ty cổ phần Dược phẩm CPC1 Hà Nội,,,,,0001-01-01 18:57:29.198 +0700,0001-01-01 18:57:29.198 +0700
